entry_time_utc;exit_time_utc;ticket;symbol;direction;volume;entry_price;exit_price;stop_price;tp_price;initial_risk;exit_reason;gross_profit;commission;swap;net_profit;r_value;score;confidence_mult;regime;broker_exit_reason;entry_comment;session_mult;regime_mult;zone_price;zone_time_utc;exit_comment;holding_minutes
2025.09.24 16:40:00;2025.09.24 18:56:38;318;US100.cash;short;0.78;24595.65;24457.91;24536.62;24458.12;59.03;close;107.44;0.00;0.00;107.44;2.334;6;1.50;bull;tp;P2_B|SHORT|S=6|ATR=68.84286|REG=bull|CONF=1.5;1.00;0.50;24568.35;2025.09.18 21:00:00;tp 24458.12;136.6
2025.09.24 17:10:00;2025.09.24 19:02:04;319;US100.cash;short;0.60;24574.45;24431.25;24494.84;24431.52;79.61;close;85.92;0.00;0.00;85.92;1.799;7;1.00;bull;tp;P2_B|SHORT|S=7|ATR=71.61429|REG=bull|CONF=1.0;1.20;0.50;24568.35;2025.09.18 21:00:00;tp 24431.52;112.1
2025.09.24 17:40:00;2025.09.24 19:02:13;320;US100.cash;short;0.60;24572.15;24428.85;24568.56;24428.92;3.59;close;85.98;0.00;0.00;85.98;39.963;7;1.00;bull;tp;P2_B|SHORT|S=7|ATR=71.61429|REG=bull|CONF=1.0;1.20;0.50;24568.35;2025.09.18 21:00:00;tp 24428.92;82.2
2025.09.24 19:05:00;2025.09.24 20:08:41;324;US100.cash;short;0.84;24432.75;24470.52;24470.34;24273.18;37.59;close;-31.73;0.00;0.00;-31.73;-1.005;8;1.50;bull;sl;P2_B|SHORT|S=8|ATR=80.10714|REG=bull|CONF=1.5;1.20;0.50;24387.65;2025.09.16 13:00:00;sl 24470.34;63.7
2025.09.25 16:35:00;2025.09.25 16:50:26;327;US100.cash;short;0.42;24279.95;24258.31;24258.18;24105.46;21.77;close;9.09;0.00;0.00;9.09;0.994;8;1.00;bull;sl;P2_B|SHORT|S=8|ATR=87.40786|REG=bull|CONF=1.0;1.00;0.50;24302.25;2025.09.17 13:00:00;sl 24258.18;15.4
2025.09.25 16:05:00;2025.09.25 17:04:39;326;US100.cash;short;0.66;24316.35;24279.28;24279.27;24149.25;37.08;stop;24.47;0.00;0.00;24.47;1.000;8;1.50;bull;sl;P2_B|SHORT|S=8|ATR=84.02929|REG=bull|CONF=1.5;1.00;0.50;24302.25;2025.09.17 13:00:00;sl 24279.27;59.6
2025.09.25 17:05:00;2025.09.25 17:42:38;330;US100.cash;short;0.48;24278.45;24403.44;24403.36;24091.84;124.91;close;-60.00;0.00;0.00;-60.00;-1.001;8;1.00;bull;sl;P2_B|SHORT|S=8|ATR=94.13643|REG=bull|CONF=1.0;1.20;0.50;24302.25;2025.09.17 13:00:00;sl 24403.36;37.6
2025.09.25 20:25:00;2025.09.25 21:15:30;332;US100.cash;short;0.64;24334.85;24306.66;24306.58;24127.14;28.27;close;18.04;0.00;0.00;18.04;0.997;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=104.54357|REG=bull|CONF=1.5;1.20;0.50;24302.25;2025.09.17 13:00:00;sl 24306.58;50.5
2025.09.25 20:55:00;2025.09.25 21:15:37;333;US100.cash;short;0.42;24316.65;24308.45;24308.31;24105.44;8.34;close;3.44;0.00;0.00;3.44;0.983;8;1.00;bull;sl;P2_B|SHORT|S=8|ATR=106.70071|REG=bull|CONF=1.0;1.20;0.50;24302.25;2025.09.17 13:00:00;sl 24308.31;20.6
2025.09.25 21:25:00;2025.09.26 09:20:28;336;US100.cash;short;0.33;24339.65;24437.85;24437.83;24116.18;98.18;stop;-32.41;0.00;0.02;-32.39;-1.000;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=112.47214|REG=bull|CONF=1.0;1.00;0.50;24302.25;2025.09.17 13:00:00;sl 24437.83;715.5
2025.09.26 16:05:00;2025.09.26 16:35:00;338;US100.cash;long;0.98;24442.55;24462.95;24372.59;24665.52;69.96;close;19.99;0.00;0.00;19.99;0.292;6;1.50;bull;expert;P2_B|LONG|S=6|ATR=113.69429|REG=bull|CONF=1.5;1.00;1.00;24410.15;2025.09.19 13:00:00;;30.0
2025.09.26 16:35:00;2025.09.26 17:07:39;340;US100.cash;long;0.63;24463.95;24380.32;24380.39;24699.41;83.56;close;-52.69;0.00;0.00;-52.69;-1.001;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=119.07286|REG=bull|CONF=1.0;1.00;1.00;24498.85;2025.09.22 13:00:00;sl 24380.39;32.6
2025.09.26 17:05:00;2025.09.26 17:27:39;341;US100.cash;long;0.74;24447.85;24293.75;24293.90;24685.62;153.95;close;-114.03;0.00;0.00;-114.03;-1.001;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=121.43714|REG=bull|CONF=1.0;1.20;1.00;24410.15;2025.09.19 13:00:00;sl 24293.90;22.6
2025.09.26 19:20:00;2025.09.29 11:06:14;344;US100.cash;long;1.04;24398.85;24648.90;24541.62;24648.88;142.77;tp;260.05;0.00;-19.40;240.65;1.751;4;1.50;bull;tp;P2_B|LONG|S=4|ATR=126.90857|REG=bull|CONF=1.5;1.20;1.00;24410.15;2025.09.19 13:00:00;tp 24648.88;3826.2
2025.09.26 19:50:00;2025.09.29 16:45:17;345;US100.cash;long;0.70;24447.55;24697.99;24588.72;24697.89;141.17;close;175.31;0.00;-13.06;162.25;1.774;6;1.00;bull;tp;P2_B|LONG|S=6|ATR=126.90857|REG=bull|CONF=1.0;1.20;1.00;24410.15;2025.09.19 13:00:00;tp 24697.89;4135.3
2025.09.26 20:20:00;2025.09.29 16:50:00;346;US100.cash;long;0.71;24474.85;24724.15;24589.56;24723.55;114.71;close;177.00;0.00;-13.25;163.75;2.173;6;1.00;bull;tp;P2_B|LONG|S=6|ATR=125.85857|REG=bull|CONF=1.0;1.20;1.00;24498.85;2025.09.22 13:00:00;tp 24723.55;4110.0
2025.09.30 16:35:00;2025.09.30 17:03:28;350;US100.cash;short;0.62;24537.95;24584.97;24584.92;24351.64;46.97;close;-29.15;0.00;0.00;-29.15;-1.001;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=93.70714|REG=bull|CONF=1.5;1.00;0.50;24552.85;2025.09.25 09:00:00;sl 24584.92;28.5
2025.09.30 18:15:00;2025.09.30 20:24:41;352;US100.cash;long;0.95;24604.45;24513.01;24513.04;24797.95;91.41;stop;-86.87;0.00;0.00;-86.87;-1.000;9;1.00;bull;sl;P2_B|LONG|S=9|ATR=98.00714|REG=bull|CONF=1.0;1.20;1.00;24555.45;2025.09.30 01:00:00;sl 24513.04;129.7
2025.09.30 19:20:00;2025.09.30 20:24:41;354;US100.cash;long;1.43;24583.25;24513.01;24513.04;24777.95;70.21;stop;-100.44;0.00;0.00;-100.44;-1.000;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=98.00714|REG=bull|CONF=1.5;1.20;1.00;24538.55;2025.09.24 01:00:00;sl 24513.04;64.7
2025.09.30 18:45:00;2025.09.30 21:15:16;353;US100.cash;short;0.47;24547.35;24594.81;24594.76;24352.45;47.41;close;-22.31;0.00;0.00;-22.31;-1.001;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=98.00714|REG=bull|CONF=1.0;1.20;0.50;24552.85;2025.09.25 09:00:00;sl 24594.76;150.3
2025.10.01 16:05:00;2025.10.01 16:35:00;358;US100.cash;long;1.27;24569.15;24595.55;24523.18;24745.66;45.97;close;33.53;0.00;0.00;33.53;0.574;8;1.50;bull;expert;P2_B|LONG|S=8|ATR=89.34357|REG=bull|CONF=1.5;1.00;1.00;24538.55;2025.09.24 01:00:00;;30.0
2025.10.01 16:35:00;2025.10.01 16:49:30;360;US100.cash;long;0.80;24596.55;24531.17;24531.51;24782.95;65.04;close;-52.30;0.00;0.00;-52.30;-1.005;8;1.00;bull;sl;P2_B|LONG|S=8|ATR=94.67214|REG=bull|CONF=1.0;1.00;1.00;24555.45;2025.09.30 01:00:00;sl 24531.51;14.5
2025.10.03 20:50:00;2025.10.03 21:19:12;362;US100.cash;short;0.72;24779.75;24793.41;24793.37;24593.58;13.62;stop;-9.84;0.00;0.00;-9.84;-1.003;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=94.02714|REG=bull|CONF=1.5;1.20;0.50;24746.25;2025.09.29 21:00:00;sl 24793.37;29.2
2025.10.03 22:25:00;2025.10.06 01:45:33;364;US100.cash;short;0.38;24792.65;24846.58;24846.51;24597.66;53.86;close;-20.49;0.00;0.07;-20.42;-1.001;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=97.93429|REG=bull|CONF=1.0;1.00;0.50;24746.25;2025.09.29 21:00:00;sl 24846.51;3080.6
2025.10.03 23:00:00;2025.10.06 01:45:33;365;US100.cash;short;0.38;24788.56;24846.58;24846.51;24591.36;57.95;close;-22.05;0.00;0.07;-21.98;-1.001;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=97.93429|REG=bull|CONF=1.0;1.00;0.50;24746.25;2025.09.29 21:00:00;sl 24846.51;3045.6
2025.10.03 23:30:00;2025.10.06 01:46:35;366;US100.cash;short;0.58;24773.56;24850.39;24850.31;24578.77;76.75;close;-44.56;0.00;0.11;-44.45;-1.001;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=97.93429|REG=bull|CONF=1.5;1.00;0.50;24746.25;2025.09.29 21:00:00;sl 24850.31;3016.6
2025.10.07 18:50:00;2025.10.07 19:37:36;370;US100.cash;short;0.62;24793.65;24877.11;24877.11;24578.35;83.46;stop;-51.75;0.00;0.00;-51.75;-1.000;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=108.44929|REG=bull|CONF=1.5;1.20;0.50;24746.25;2025.09.29 21:00:00;sl 24877.11;47.6
2025.10.07 19:20:00;2025.10.08 05:21:28;371;US100.cash;short;0.62;24798.85;24884.46;24884.33;24578.63;85.48;close;-53.08;0.00;0.04;-53.04;-1.002;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=108.72071|REG=bull|CONF=1.5;1.20;0.50;24746.25;2025.09.29 21:00:00;sl 24884.33;601.5
2025.10.09 20:20:00;2025.10.09 22:10:39;374;US100.cash;short;0.68;24995.35;25057.68;25057.62;24802.88;62.27;close;-42.38;0.00;0.00;-42.38;-1.001;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=97.95786|REG=bull|CONF=1.5;1.20;0.50;24964.25;2025.10.02 21:00:00;sl 25057.62;110.7
2025.10.10 18:00:00;2025.10.10 18:05:00;376;US100.cash;short;0.64;25006.35;24841.95;25001.60;24800.82;4.75;close;105.22;0.00;0.00;105.22;34.605;6;1.50;bull;expert;P2_B|SHORT|S=6|ATR=102.96429|REG=bull|CONF=1.5;1.20;0.50;24964.25;2025.10.02 21:00:00;;5.0
2025.10.14 19:50:00;2025.10.14 22:44:25;378;US100.cash;long;0.52;24750.25;24538.51;24538.75;25266.05;211.50;close;-110.10;0.00;0.00;-110.10;-1.001;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=263.37714|REG=bull|CONF=1.5;1.20;1.00;24779.55;2025.10.07 21:00:00;sl 24538.75;174.4
2025.10.14 20:25:00;2025.10.14 22:44:25;379;US100.cash;long;0.34;24748.05;24538.51;24538.75;25263.71;209.30;close;-71.24;0.00;0.00;-71.24;-1.001;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=262.99857|REG=bull|CONF=1.0;1.20;1.00;24779.55;2025.10.07 21:00:00;sl 24538.75;139.4
2025.10.14 21:30:00;2025.10.14 22:44:35;380;US100.cash;long;0.28;24738.25;24530.34;24530.37;25255.64;207.88;stop;-58.21;0.00;0.00;-58.21;-1.000;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=263.47714|REG=bull|CONF=1.0;1.00;1.00;24779.55;2025.10.07 21:00:00;sl 24530.37;74.6
2025.10.15 16:05:00;2025.10.15 18:41:27;384;US100.cash;long;0.62;24839.65;24792.08;24792.28;25183.63;47.37;close;-29.49;0.00;0.00;-29.49;-1.004;8;1.50;bull;sl;P2_B|LONG|S=8|ATR=175.20643|REG=bull|CONF=1.5;1.00;1.00;24824.75;2025.10.08 13:00:00;sl 24792.28;156.4
2025.10.15 16:35:00;2025.10.15 18:41:29;385;US100.cash;long;0.40;24787.05;24788.75;24788.80;25140.40;1.75;close;0.68;0.00;0.00;0.68;0.969;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=179.55643|REG=bull|CONF=1.0;1.00;1.00;24779.55;2025.10.07 21:00:00;sl 24788.80;126.5
2025.10.15 17:05:00;2025.10.15 18:41:37;386;US100.cash;long;0.48;24864.65;24784.53;24784.76;25226.88;79.89;close;-38.46;0.00;0.00;-38.46;-1.003;8;1.00;bull;sl;P2_B|LONG|S=8|ATR=184.61357|REG=bull|CONF=1.0;1.20;1.00;24824.75;2025.10.08 13:00:00;sl 24784.76;96.6
2025.10.15 19:55:00;2025.10.15 20:45:29;390;US100.cash;short;0.34;24731.15;24681.04;24680.72;24355.01;50.43;close;17.04;0.00;0.00;17.04;0.994;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=191.09214|REG=bull|CONF=1.5;1.20;0.50;24769.45;2025.10.14 21:00:00;sl 24680.72;50.5
2025.10.15 20:55:00;2025.10.16 09:39:34;392;US100.cash;short;0.22;24727.55;24844.51;24844.38;24337.82;116.83;close;-25.73;0.00;0.01;-25.72;-1.001;4;1.00;bull;sl;P2_B|SHORT|S=4|ATR=197.90643|REG=bull|CONF=1.0;1.20;0.50;24769.45;2025.10.14 21:00:00;sl 24844.38;764.6
2025.10.15 21:25:00;2025.10.16 09:39:36;393;US100.cash;short;0.18;24725.65;24845.45;24845.15;24333.93;119.50;close;-21.56;0.00;0.01;-21.55;-1.002;4;1.00;bull;sl;P2_B|SHORT|S=4|ATR=198.87786|REG=bull|CONF=1.0;1.00;0.50;24769.45;2025.10.14 21:00:00;sl 24845.15;734.6
2025.10.16 17:15:00;2025.10.16 18:28:15;397;US100.cash;long;0.77;24873.85;24860.67;24860.71;25206.92;13.14;stop;-10.15;0.00;0.00;-10.15;-1.003;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=170.43000|REG=bull|CONF=1.5;1.20;1.00;24824.75;2025.10.08 13:00:00;sl 24860.71;73.3
2025.10.15 23:05:00;2025.10.16 18:30:37;394;US100.cash;long;0.54;24768.94;24835.32;24835.48;25163.89;66.54;close;35.85;0.00;-3.36;32.49;0.998;7;1.50;bull;sl;P2_B|LONG|S=7|ATR=201.95714|REG=bull|CONF=1.5;1.00;1.00;24779.55;2025.10.07 21:00:00;sl 24835.48;1165.6
2025.10.16 17:45:00;2025.10.16 18:31:02;398;US100.cash;long;0.51;24998.15;24830.50;24830.57;25340.55;167.58;close;-85.50;0.00;0.00;-85.50;-1.000;8;1.00;bull;sl;P2_B|LONG|S=8|ATR=174.23000|REG=bull|CONF=1.0;1.20;1.00;24965.35;2025.10.10 01:00:00;sl 24830.57;46.0
2025.10.16 20:30:00;2025.10.16 22:01:35;403;US100.cash;short;0.22;24756.95;24632.90;24632.89;24383.94;124.06;stop;27.29;0.00;0.00;27.29;1.000;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=189.18000|REG=bull|CONF=1.0;1.20;0.50;24769.45;2025.10.14 21:00:00;sl 24632.89;91.6
2025.10.16 20:00:00;2025.10.16 22:01:39;402;US100.cash;short;0.33;24756.25;24637.31;24637.09;24371.80;119.16;close;39.25;0.00;0.00;39.25;0.998;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=194.43000|REG=bull|CONF=1.5;1.20;0.50;24769.45;2025.10.14 21:00:00;sl 24637.09;121.7
2025.10.17 23:00:00;2025.10.20 10:37:04;406;US100.cash;short;0.24;24820.85;24984.34;24984.21;24381.86;163.36;close;-39.24;0.00;0.05;-39.19;-1.001;3;1.50;bull;sl;P2_B|SHORT|S=3|ATR=222.44500|REG=bull|CONF=1.5;1.00;0.50;24865.45;2025.10.14 05:00:00;sl 24984.21;3577.1
2025.10.22 17:30:00;2025.10.22 17:56:40;408;US100.cash;short;0.64;24962.85;24991.79;24991.53;24763.39;28.68;close;-18.52;0.00;0.00;-18.52;-1.009;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=99.85571|REG=bull|CONF=1.5;1.20;0.50;24939.65;2025.10.15 21:00:00;sl 24991.53;26.7
2025.10.22 19:05:00;2025.10.22 20:39:40;410;US100.cash;short;0.59;24910.65;24696.78;24813.04;24696.93;97.61;close;126.18;0.00;0.00;126.18;2.191;7;1.50;bull;tp;P2_B|SHORT|S=7|ATR=107.99143|REG=bull|CONF=1.5;1.20;0.50;24939.65;2025.10.15 21:00:00;tp 24696.93;94.7
2025.10.22 20:20:00;2025.10.22 21:01:41;412;US100.cash;short;0.37;24757.85;24742.78;24742.63;24525.46;15.22;close;5.58;0.00;0.00;5.58;0.990;8;1.00;bull;sl;P2_B|SHORT|S=8|ATR=117.47714|REG=bull|CONF=1.0;1.20;0.50;24769.45;2025.10.14 21:00:00;sl 24742.63;41.7
2025.10.22 19:50:00;2025.10.22 21:57:39;411;US100.cash;short;0.36;24808.85;24787.25;24787.25;24577.24;21.60;stop;7.78;0.00;0.00;7.78;1.000;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=117.37714|REG=bull|CONF=1.0;1.20;0.50;24769.45;2025.10.14 21:00:00;sl 24787.25;127.7
2025.10.22 23:05:00;2025.10.23 04:13:39;416;US100.cash;short;0.42;24886.26;24914.44;24914.36;24637.10;28.10;close;-11.84;0.00;0.03;-11.81;-1.003;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=129.75643|REG=bull|CONF=1.5;1.00;0.50;24939.65;2025.10.15 21:00:00;sl 24914.36;308.6
2025.10.23 16:40:00;2025.10.23 18:31:31;418;US100.cash;short;0.40;24914.25;25045.50;25045.46;24645.36;131.21;stop;-52.50;0.00;0.00;-52.50;-1.000;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=135.51500|REG=bull|CONF=1.5;1.00;0.50;24939.65;2025.10.15 21:00:00;sl 25045.46;111.5
2025.10.23 17:25:00;2025.10.24 15:30:27;419;US100.cash;long;0.61;24999.85;25283.28;25129.48;25282.14;129.63;close;172.89;0.00;-3.79;169.10;2.187;8;1.00;bull;tp;P2_B|LONG|S=8|ATR=142.84357|REG=bull|CONF=1.0;1.20;1.00;25038.55;2025.10.21 21:00:00;tp 25282.14;1325.5
2025.10.23 17:55:00;2025.10.24 15:30:28;420;US100.cash;long;0.60;25003.05;25289.41;25128.41;25287.45;125.36;close;171.82;0.00;-3.73;168.09;2.284;8;1.00;bull;tp;P2_B|LONG|S=8|ATR=144.17929|REG=bull|CONF=1.0;1.20;1.00;25038.55;2025.10.21 21:00:00;tp 25287.45;1295.5
2025.10.23 19:40:00;2025.10.24 15:30:39;422;US100.cash;long;0.90;25063.25;25350.78;25126.86;25350.72;63.61;close;258.78;0.00;-5.60;253.18;4.520;8;1.50;bull;tp;P2_B|LONG|S=8|ATR=146.10786|REG=bull|CONF=1.5;1.20;1.00;25038.55;2025.10.21 21:00:00;tp 25350.72;1190.7
2025.10.30 16:35:00;2025.10.30 16:49:02;426;US100.cash;short;0.53;25903.95;25926.45;25926.43;25642.43;22.48;stop;-11.93;0.00;0.00;-11.93;-1.001;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=132.22214|REG=bull|CONF=1.5;1.20;0.50;25873.95;2025.10.28 06:00:00;sl 25926.43;14.0
2025.10.30 17:55:00;2025.10.30 19:13:39;428;US100.cash;short;0.32;25859.35;25951.14;25951.10;25577.32;91.75;stop;-29.37;0.00;0.00;-29.37;-1.000;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=142.69357|REG=bull|CONF=1.0;1.20;0.50;25873.95;2025.10.28 06:00:00;sl 25951.10;78.7
2025.10.30 18:25:00;2025.10.30 21:40:14;429;US100.cash;long;0.98;25927.85;25837.13;25837.20;26207.19;90.65;close;-88.91;0.00;0.00;-88.91;-1.001;5;1.50;bull;sl;P2_B|LONG|S=5|ATR=142.69357|REG=bull|CONF=1.5;1.20;1.00;25908.25;2025.10.30 02:00:00;sl 25837.20;195.2
2025.10.30 18:55:00;2025.10.30 23:01:39;430;US100.cash;short;0.32;25851.85;25844.07;25844.00;25569.82;7.85;close;2.49;0.00;0.00;2.49;0.992;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=142.69357|REG=bull|CONF=1.0;1.20;0.50;25873.95;2025.10.28 06:00:00;sl 25844.00;246.7
2025.10.30 20:20:00;2025.10.30 23:01:39;432;US100.cash;short;0.26;25879.15;25844.97;25844.72;25595.66;34.43;close;8.89;0.00;0.00;8.89;0.993;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=143.59357|REG=bull|CONF=1.0;1.00;0.50;25873.95;2025.10.28 06:00:00;sl 25844.72;161.7
2025.10.31 19:00:00;2025.10.31 22:08:34;436;US100.cash;short;0.42;25912.45;25894.17;25894.12;25594.81;18.33;stop;7.68;0.00;0.00;7.68;0.998;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=162.59286|REG=bull|CONF=1.5;1.20;0.50;25873.95;2025.10.28 06:00:00;sl 25894.12;188.6
2025.10.31 19:30:00;2025.10.31 22:12:04;437;US100.cash;short;0.27;25868.75;25899.44;25899.42;25535.10;30.67;stop;-8.29;0.00;0.00;-8.29;-1.001;8;1.00;bull;sl;P2_B|SHORT|S=8|ATR=169.21429|REG=bull|CONF=1.0;1.20;0.50;25873.95;2025.10.28 06:00:00;sl 25899.42;162.1
2025.10.31 20:50:00;2025.10.31 22:28:05;438;US100.cash;short;0.22;25826.95;25948.48;25948.47;25488.81;121.52;stop;-26.74;0.00;0.00;-26.74;-1.000;8;1.00;bull;sl;P2_B|SHORT|S=8|ATR=171.52143|REG=bull|CONF=1.0;1.00;0.50;25873.95;2025.10.28 06:00:00;sl 25948.47;98.1
2025.10.31 22:10:00;2025.11.03 02:20:19;440;US100.cash;short;0.32;25885.45;25975.00;25974.90;25538.32;89.45;close;-28.66;0.00;0.06;-28.60;-1.001;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=176.17857|REG=bull|CONF=1.5;1.00;0.50;25873.95;2025.10.28 06:00:00;sl 25974.90;3130.3
2025.11.03 17:30:00;2025.11.03 19:57:29;444;US100.cash;short;0.43;25906.75;26022.10;26022.10;25598.27;115.35;stop;-49.60;0.00;0.00;-49.60;-1.000;8;1.50;bull;sl;P2_B|SHORT|S=8|ATR=157.43429|REG=bull|CONF=1.5;1.20;0.50;25873.95;2025.10.28 06:00:00;sl 26022.10;147.5
2025.11.03 18:30:00;2025.11.04 10:15:39;445;US100.cash;short;0.43;25917.95;25604.15;25734.96;25604.23;182.99;close;134.93;0.00;0.03;134.96;1.715;7;1.50;bull;tp;P2_B|SHORT|S=7|ATR=158.63429|REG=bull|CONF=1.5;1.20;0.50;25873.95;2025.10.28 06:00:00;tp 25604.23;945.6
2025.11.04 17:00:00;2025.11.04 18:21:02;448;US100.cash;long;0.87;25751.75;25618.17;25618.25;26061.59;133.50;close;-116.21;0.00;0.00;-116.21;-1.001;5;1.50;bull;sl;P2_B|LONG|S=5|ATR=159.62929|REG=bull|CONF=1.5;1.20;1.00;25714.16;2025.10.31 02:00:00;sl 25618.25;81.0
2025.11.04 17:40:00;2025.11.04 18:21:15;449;US100.cash;long;0.57;25746.35;25613.79;25613.83;26062.64;132.52;stop;-75.56;0.00;0.00;-75.56;-1.000;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=160.52929|REG=bull|CONF=1.0;1.20;1.00;25714.16;2025.10.31 02:00:00;sl 25613.83;41.3
2025.11.05 20:05:00;2025.11.05 23:00:41;453;US100.cash;long;0.41;25689.75;25597.68;25597.87;26049.18;91.88;close;-37.75;0.00;0.00;-37.75;-1.002;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=182.60143|REG=bull|CONF=1.0;1.00;1.00;25714.16;2025.10.31 02:00:00;sl 25597.87;175.7
2025.11.05 20:35:00;2025.11.05 23:00:41;454;US100.cash;long;0.41;25707.65;25596.74;25596.77;26070.15;110.88;stop;-45.47;0.00;0.00;-45.47;-1.000;7;1.00;bull;sl;P2_B|LONG|S=7|ATR=183.97286|REG=bull|CONF=1.0;1.00;1.00;25714.16;2025.10.31 02:00:00;sl 25596.77;145.7
2025.11.05 19:35:00;2025.11.05 23:01:01;452;US100.cash;long;0.73;25676.65;25596.09;25596.24;26040.14;80.41;close;-58.81;0.00;0.00;-58.81;-1.002;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=184.63714|REG=bull|CONF=1.5;1.20;1.00;25714.16;2025.10.31 02:00:00;sl 25596.24;206.0
2025.11.13 16:40:00;2025.11.13 16:57:28;458;US100.cash;short;0.49;25260.15;25300.14;25300.07;24993.49;39.92;close;-19.60;0.00;0.00;-19.60;-1.002;9;1.50;bull;sl;P2_B|SHORT|S=9|ATR=134.64929|REG=bull|CONF=1.5;1.20;0.50;25242.65;2025.11.07 14:00:00;sl 25300.07;17.5
2025.11.17 16:55:00;2025.11.17 18:41:14;460;US100.cash;short;0.28;25149.65;25064.63;25064.58;24682.34;85.07;stop;23.81;0.00;0.00;23.81;0.999;5;1.50;bull;sl;P2_B|SHORT|S=5|ATR=237.91429|REG=bull|CONF=1.5;1.20;0.50;25198.55;2025.11.16 22:00:00;sl 25064.58;106.2
2025.11.21 21:25:00;2025.11.21 22:55:39;462;US100.cash;long;0.32;24507.05;24226.27;24226.63;25188.38;280.42;close;-89.85;0.00;0.00;-89.85;-1.001;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=348.89857|REG=bull|CONF=1.5;1.00;1.00;24530.45;2025.11.16 22:00:00;sl 24226.63;90.7
2025.11.24 16:10:00;2025.11.25 16:43:36;466;US100.cash;long;0.29;24474.15;24662.52;24662.70;25073.57;188.55;close;54.63;0.00;-1.80;52.83;0.999;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=306.43429|REG=bull|CONF=1.0;1.20;1.00;24426.35;2025.11.19 22:00:00;sl 24662.70;1473.6
2025.11.24 15:10:00;2025.11.25 16:43:38;464;US100.cash;long;0.35;24473.75;24657.34;24657.44;25085.50;183.69;close;64.26;0.00;-2.18;62.08;0.999;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=313.01286|REG=bull|CONF=1.5;1.00;1.00;24426.35;2025.11.19 22:00:00;sl 24657.44;1533.6
2025.11.24 15:40:00;2025.11.25 16:43:39;465;US100.cash;long;0.23;24463.75;24656.13;24656.30;25078.58;192.55;close;44.25;0.00;-1.43;42.82;0.999;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=314.44143|REG=bull|CONF=1.0;1.00;1.00;24426.35;2025.11.19 22:00:00;sl 24656.30;1503.7
2025.11.25 16:50:00;2025.11.25 17:45:39;470;US100.cash;short;0.30;24561.15;24795.19;24794.99;24123.86;233.84;close;-70.21;0.00;0.00;-70.21;-1.001;8;1.50;bull;sl;P2_B|SHORT|S=8|ATR=222.67214|REG=bull|CONF=1.5;1.20;0.50;24521.55;2025.11.24 02:00:00;sl 24794.99;55.6
2025.12.01 15:45:00;2025.12.01 16:32:15;472;US100.cash;long;1.42;25205.75;25184.33;25184.50;25358.06;21.25;close;-30.42;0.00;0.00;-30.42;-1.008;5;1.50;bull;sl;P2_B|LONG|S=5|ATR=76.93643|REG=bull|CONF=1.5;1.00;1.00;25223.95;2025.11.28 02:00:00;sl 25184.50;47.3
2025.12.01 16:15:00;2025.12.01 16:41:05;473;US100.cash;long;1.13;25247.55;25185.52;25185.90;25401.07;61.65;close;-70.09;0.00;0.00;-70.09;-1.006;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=77.55786|REG=bull|CONF=1.0;1.20;1.00;25223.95;2025.11.28 02:00:00;sl 25185.90;26.1
