direction,entry_price,entry,entry_ts,entry_bar,stop,target,qty,atr,score,zone,exit_price,exit_ts,exit_reason,pnl,fee,win,month
long,26186.65,26186.65,2026-01-28 13:30:00,58044,26178.75997241547,26235.20512413038,1.6554169347092635,13.487534480661477,9,26217.475,26178.75997241547,2026-01-28 14:00:00,stop,-30.401214828075744,17.339929549321738,False,2026-01
long,26166.15,26166.15,2026-01-28 15:00:00,58062,26143.356736012236,26231.819687944942,1.2156594729799362,18.24157998470617,9,26217.475,26143.356736012236,2026-01-28 15:10:00,stop,-40.43249853442501,12.723651247565584,False,2026-01
long,25855.85,25855.85,2026-02-03 07:00:00,59058,25853.6512783644,25899.944247360203,1.7956278299275734,12.248402044500754,8,25901.295867899113,25853.6512783644,2026-02-03 07:20:00,stop,-22.51907928971896,18.57099353057314,False,2026-02
long,25865.25,25865.25,2026-02-03 08:00:00,59070,25864.93463060925,25906.719162258392,1.8985576111798699,11.519211738441815,9,25901.295867899113,25864.93463060925,2026-02-03 08:05:00,stop,-20.241413858172635,19.642666901028054,False,2026-02
long,25879.65,25879.65,2026-02-03 09:00:00,59082,25873.485229719434,25923.141466262554,1.8005995635981675,12.080962850709376,8,25901.295867899113,25873.485229719434,2026-02-03 09:15:00,stop,-29.739837275302317,18.639554598429328,False,2026-02
long,25897.65,25897.65,2026-02-03 10:00:00,59094,25884.907399542182,25950.491702060193,1.4716384510093046,14.678250572275434,9,25901.295867899113,25884.907399542182,2026-02-03 10:05:00,stop,-33.99729181188796,15.244791012312449,False,2026-02
long,25878.15,25878.15,2026-02-03 11:00:00,59106,25866.4327142216,25934.0277860028,1.3812502331827379,15.521607223000048,7,25901.295867899113,25866.4327142216,2026-02-03 11:10:00,stop,-30.4821840024225,14.29768028873515,False,2026-02
long,25868.45,25868.45,2026-02-03 12:00:00,59118,25860.594124080017,25921.35144163992,1.4490034341560332,14.69484489997754,8,25901.295867899113,25860.594124080017,2026-02-03 12:15:00,stop,-26.376580340878107,14.993389154517457,False,2026-02
long,25855.55,25855.55,2026-02-03 14:10:00,59144,25848.527378207127,25917.30179806793,1.2336506327377477,17.153277241091317,8,25901.295867899113,25848.527378207127,2026-02-03 14:15:00,stop,-21.422148065167537,12.75868624691299,False,2026-02
long,25876.35,25876.35,2026-02-03 15:10:00,59156,25872.891426216025,25925.66358202788,1.536917838166866,13.698217229966563,9,25901.295867899113,25872.891426216025,2026-02-03 15:20:00,stop,-21.22347330386468,15.907929560659673,False,2026-02
